subject;variables.currentgroupnumber;blockcode;blocknum;trialcode;trialnum;response;correct;latency;stimulusnumber1;stimulusitem1;stimulusnumber2;stimulusitem2;stimulusnumber3;stimulusitem3;sdlatency;percentcorrect;meanlatency
25;1;frabo;12;frabo;17;1;0;5438;17;Bei der Politik, die Israel macht, kann ich gut verstehen, dass man etwas gegen Juden hat.;0;0;0;0;2086,63557128525;0;4685,58823529412
25;1;frabo;12;frabo;18;1;0;6528;18;Ich kann mich leicht schuldig fühlen für die negativen Folgen, die durch Deutsche veranlasst wurden.;0;0;0;0;2070,3888089587;0;4787,94444444444
25;1;frabo;12;frabo;19;1;0;3825;19;Ich kann es mir nicht gut vorstellen, jüdische Freunde zu haben.;0;0;0;0;2024,14763520915;0;4737,26315789474
25;1;frabo;12;frabo;20;6;0;3677;20;Ich ärgere mich darüber, dass den Deutschen auch heute noch die Verbrechen an Juden vorgehalten werden.;0;0;0;0;1984,37416556137;0;4684,25
25;1;frabo;12;frabo;21;6;0;3793;21;Wir sollten uns lieber gegenwärtigen Problemen widmen als Ereignissen, die mehr als 60 Jahre vergangen sind.;0;0;0;0;1943,88241977357;0;4641,80952380952
25;1;frabo;12;frabo;22;4;0;4463;22;Die Juden sollten aufhören, sich ständig darüber zu beschweren, was ihnen in Nazi-Deutschland widerfahren ist.;0;0;0;0;1897,41800466202;0;4633,68181818182
25;1;frabo;12;frabo;23;5;0;4741;23;Ich bedauere die verletzenden Taten der Deutschen gegenüber den Juden.;0;0;0;0;1853,92842385851;0;4638,34782608696
25;1;frabo;12;frabo;24;4;0;4721;24;Juden haben viel zum deutschen kulturellen Leben beigetragen.;0;0;0;0;1813,2562585189;0;4641,79166666667
25;1;frabo;12;frabo;25;7;0;7200;25;Sollte die von mir präferierte Partei einen Kandidaten nominieren, der Jude ist, wäre ich damit einverstanden, dass ein Jude deutscher Kanzler wird.;0;0;0;0;1847,3439564232;0;4744,12
25;1;frabo;12;frabo;26;2;0;4227;26;Ich bedauere die Verbrechen am jüdischen Volk durch Deutsche zutiefst.;0;0;0;0;1812,85896434758;0;4724,23076923077
25;1;frabo;12;frabo;27;5;0;8541;27;Die Juden hierzulande interessieren sich mehr für deutsche als für israelische Angelegenheiten.;0;0;0;0;1923,43465345118;0;4865,59259259259
25;1;frabo;12;frabo;28;2;0;7504;28;Es macht mich wütend, dass die Vertreibung der Deutschen und Bombardierung deutscher Städte immer als kleineres Verbrechen angesehen wird.;0;0;0;0;1952,22761752694;0;4959,82142857143
25;1;frabo;12;frabo;29;3;0;4717;29;Ich würde gerne meinen Teil dazu beitragen, die gesellschaftliche Isolierung von Juden zu durchbrechen.;0;0;0;0;1917,57967959253;0;4951,44827586207
25;1;frabo;12;frabo;30;4;0;2273;30;Juden sind warme und freundliche Menschen.;0;0;0;0;1946,65123744082;0;4862,16666666667
25;1;frabo;12;frabo;31;5;0;3509;31;Ich bin es leid, immer wieder von den deutschen Verbrechen an den Juden zu hören.;0;0;0;0;1929,3010283687;0;4818,51612903226
25;1;frabo;12;frabo;32;6;0;8663;32;Ich sehe keine Notwendigkeit, den Schaden auszugleichen, der dem jüdischen Volk zugefügt wurde.;0;0;0;0;2015,93853287911;0;4938,65625
25;1;frabo;12;frabo;33;3;0;14319;33;Bei der Auseinandersetzung mit der Verfolgung der Juden überkommt mich ein intensives Gefühl des Bedauerns.;0;0;0;0;2569,70762397734;0;5222,90909090909
25;1;frabo;12;frabo;34;4;0;6942;34;Was der Staat Israel heute mit den Palästinensern macht, ist im Prinzip auch nichts anderes als das, was die Nazis im Dritten Reich mit den Juden gemacht haben.;0;0;0;0;2547,58986798746;0;5273,47058823529
25;1;frabo;12;frabo;35;1;0;3387;35;Juden sorgen mit ihren Ideen immer für Unfrieden.;0;0;0;0;2530,02068447385;0;5219,57142857143
25;1;frabo;12;frabo;36;2;0;5792;36;Wenn ich an den Völkermord an den Juden denke, so überkommt mich keinerlei Gefühl von Schuld.;0;0;0;0;2495,4400182975;0;5235,47222222222
25;1;frabo;12;frabo;37;2;0;4835;37;Viele Juden versuchen, aus der Vergangenheit des Dritten Reiches heute ihren Vorteil zu ziehen.;0;0;0;0;2461,41769465639;0;5224,64864864865
25;1;frabo;12;frabo;38;2;0;5138;38;Ich empfinde kein großes Bedauern, wenn ich an die Diskriminierung und Verfolgung der Juden durch Deutsche denke.;0;0;0;0;2427,9681464255;0;5222,36842105263
25;1;frabo;12;frabo;39;1;0;2389;39;Juden haben zu viel Einfluss auf die öffentliche Meinung in diesem Land.;0;0;0;0;2438,38932978652;0;5149,71794871795
25;1;frabo;12;frabo;40;7;0;11007;40;Ich denke nicht, dass ich dafür verantwortlich bin, für den durch Deutsche an Juden angerichteten Schaden Wiedergutmachung zu leisten.;0;0;0;0;2578,94967240939;0;5296,15
25;1;frabo;12;frabo;41;5;0;4795;41;Juden werden in Deutschland als unantastbare Moralinstitution gesehen.;0;0;0;0;2547,71123157869;0;5283,92682926829
25;1;frabo;12;frabo;42;2;0;3110;42;Durch die israelische Politik werden mir die Juden immer unsympathischer.;0;0;0;0;2538,70879334326;0;5232,16666666667
25;1;frabo;12;frabo;43;1;0;3606;43;Ich möchte das jüdische Volk für das Leid, das ihnen durch Deutsche widerfahren ist, entschädigen.;0;0;0;0;2520,53308688498;0;5194,3488372093
25;1;frabo;12;frabo;44;4;0;3467;44;Israel führt einen Vernichtungskrieg gegen die Palästinenser.;0;0;0;0;2504,62631310292;0;5155,09090909091
25;1;frabo;12;frabo;45;2;0;3368;45;Die Juden nutzen die Erinnerung an den Holocaust heute für ihren eigenen Vorteil aus.;0;0;0;0;2490,2916065912;0;5115,37777777778
25;1;frabo;12;frabo;46;1;0;6700;46;Ich glaube, dass ich den Schaden, der den Juden durch die Deutschen zugefügt wurde, wieder reparieren sollte.;0;0;0;0;2473,5253322095;0;5149,82608695652
25;1;frabo;12;frabo;47;2;0;3980;47;Manchmal habe ich das Gefühl, dass die Juden unser schlechtes Gewissen ausnutzen.;0;0;0;0;2452,43497812361;0;5124,93617021277
25;1;frabo;12;frabo;48;3;0;4963;48;Oft wird zu viel auf jüdisches Leid im 2. Weltkrieg geschaut und vergessen, dass es auch andere Opfer gab.;0;0;0;0;2426,31755745773;0;5121,5625
25;1;frabo;12;frabo;49;1;0;2491;49;Ich habe selber persönlichen Kontakt mit jüdischen Menschen.;0;0;0;0;2430,14244809378;0;5067,87755102041
25;1;mc1;13;mc1;1;1;1;5033;1;Bitte erinnern Sie sich kurz an den einleitenden Text. Wurde dort auf heute noch anhaltende Folgen für die Opfer hingewiesen?;0;0;0;0;0;100;5033
26;2;intro;1;intro;1;57;0;517991;1;humfak_leiste.jpg;1; ;1; ;0;0;517991
26;2;intro;1;baseline;2;0;0;119700;1;Bitte warten Sie einen Moment.  Nach 2 Minuten geht es automatisch weiter.;0;0;0;0;281634,266985571;0;318845,5
26;2;code;2;sex;3;2;0;2069;1;Bitte geben Sie Ihr Geschlecht an;0;0;0;0;17421,0105428283;33;12972,3333333333
26;2;prime_instr;3;pre_prime;1;25;0;11200;1;Bitte melden Sie sich jetzt bei der Versuchsleiterin. Diese wird dann diesen Untersuchungsabschnitt starten.;0;0;0;0;0;0;11200
26;2;prime_instr;3;pre_prime_interval;2;0;0;9700;1;Bitte warten Sie einen Moment. Es geht gleich weiter...;0;0;0;0;1060,66017177982;0;10450
26;2;primekeine;4;gedanken_instr;1;57;0;332141;1;Bitte formulieren Sie in Stichworten kurz Gedanken, die Ihnen beim Lesen des Textes gekommen sind.   Verwenden Sie dazu den bereitgelegten Zettel und Stift.  Wenn Sie damit fertig sind, falten Sie den Zettel und werfen Sie ihn in die bereitstehende Box. Drücken Sie dann eine beliebige Taste, um fortzufahren.;0;0;0;0;0;0;332141
26;2;ipanat1;5;ipanat1;1;5;0;8174;1;Freude;0;0;0;0;0;0;8174
26;2;ipanat1;5;ipanat1;2;3;0;5483;2;Ärger;0;0;0;0;1902,824348173;0;6828,5
26;2;ipanat1;5;ipanat1;3;1;0;2207;3;Angst;0;0;0;0;2988,27558970052;0;5288
26;2;ipanat1;5;ipanat1;4;2;0;2761;4;Scham;0;0;0;0;2747,65832118915;0;4656,25
26;2;ipanat1;5;ipanat1;5;6;0;1690;5;Gute Laune;0;0;0;0;2724,32514579299;0;4063
26;2;ipanat1;5;ipanat1;6;3;0;2037;6;Gereiztheit;0;0;0;0;2573,26070709259;0;3725,33333333333
26;2;ipanat1;5;ipanat1;7;2;0;1620;7;Furcht;0;0;0;0;2480,1739762325;0;3424,57142857143
26;2;ipanat1;5;ipanat1;8;1;0;2126;8;Bedauern;0;0;0;0;2341,64409580717;0;3262,25
26;2;ipanat1;5;ipanat1;9;7;0;1657;9;Begeisterung;0;0;0;0;2254,81686864169;0;3083,88888888889
26;2;ipanat1;5;ipanat1;10;1;0;1385;10;Wut;0;0;0;0;2192,69479053617;0;2914
26;2;ipanat1;5;ipanat1;11;2;0;3005;11;Schrecken;0;0;0;0;2080,35386849974;0;2922,27272727273
26;2;ipanat1;5;ipanat1;12;2;0;1104;12;Schuldgefühl;0;0;0;0;2051,81357140901;0;2770,75
26;2;ipanat2;6;ipanat2;1;3;0;7527;1;Freude;0;0;0;0;0;0;7527
26;2;ipanat2;6;ipanat2;2;4;0;1834;2;Ärger;0;0;0;0;4025,55890529502;0;4680,5
26;2;ipanat2;6;ipanat2;3;3;0;2765;3;Angst;0;0;0;0;3053,78601083966;0;4042
26;2;ipanat2;6;ipanat2;4;6;0;2555;4;Scham;0;0;0;0;2601,89640775083;0;3670,25
26;2;ipanat2;6;ipanat2;5;2;0;2190;5;Gute Laune;0;0;0;0;2348,53714043444;0;3374,2
26;2;ipanat2;6;ipanat2;6;3;0;2264;6;Gereiztheit;0;0;0;0;2148,9358684397;0;3189,16666666667
26;2;ipanat2;6;ipanat2;7;2;0;3098;7;Furcht;0;0;0;0;1962,00368913784;0;3176,14285714286
26;2;ipanat2;6;ipanat2;8;6;0;2794;8;Bedauern;0;0;0;0;1821,48016243462;0;3128,375
26;2;ipanat2;6;ipanat2;9;2;0;2195;9;Begeisterung;0;0;0;0;1732,01183598727;0;3024,66666666667
26;2;ipanat2;6;ipanat2;10;6;0;6262;10;Wut;0;0;0;0;1927,32440906501;0;3348,4
26;2;ipanat2;6;ipanat2;11;3;0;4257;11;Schrecken;0;0;0;0;1848,82984614593;0;3431
26;2;ipanat2;6;ipanat2;12;4;0;2813;12;Schuldgefühl;0;0;0;0;1771,79454483044;0;3379,5
26;2;ipanat3;7;ipanat3;1;5;0;2679;1;Freude;0;0;0;0;0;0;2679
26;2;ipanat3;7;ipanat3;2;3;0;1432;2;Ärger;0;0;0;0;881,762156139625;0;2055,5
26;2;ipanat3;7;ipanat3;3;2;0;1118;3;Angst;0;0;0;0;825,663975234478;0;1743
26;2;ipanat3;7;ipanat3;4;2;0;2051;4;Scham;0;0;0;0;691,517654631223;0;1820
26;2;ipanat3;7;ipanat3;5;6;0;1843;5;Gute Laune;0;0;0;0;598,960182315987;0;1824,6
26;2;ipanat3;7;ipanat3;6;2;0;1512;6;Gereiztheit;0;0;0;0;550,716896417751;0;1772,5
26;2;ipanat3;7;ipanat3;7;1;0;1566;7;Furcht;0;0;0;0;508,755999145628;0;1743
26;2;ipanat3;7;ipanat3;8;1;0;1511;8;Bedauern;0;0;0;0;478,105188665184;0;1714
26;2;ipanat3;7;ipanat3;9;5;0;1876;9;Begeisterung;0;0;0;0;450,474749569829;0;1732
26;2;ipanat3;7;ipanat3;10;1;0;2018;10;Wut;0;0;0;0;434,234498859775;0;1760,6
26;2;ipanat3;7;ipanat3;11;1;0;831;11;Schrecken;0;0;0;0;498,260264228536;0;1676,09090909091
26;2;ipanat3;7;ipanat3;12;3;0;2458;12;Schuldgefühl;0;0;0;0;525,968046903646;0;1741,25
26;2;ipanat4;8;ipanat4;1;7;0;5463;1;Freude;0;0;0;0;0;0;5463
26;2;ipanat4;8;ipanat4;2;2;0;2261;2;Ärger;0;0;0;0;2264,15591335933;0;3862
26;2;ipanat4;8;ipanat4;3;3;0;2072;3;Angst;0;0;0;0;1905,57978928549;0;3265,33333333333
26;2;ipanat4;8;ipanat4;4;1;0;1486;4;Scham;0;0;0;0;1792,29731536558;0;2820,5
26;2;ipanat4;8;ipanat4;5;5;0;1722;5;Gute Laune;0;0;0;0;1628,06256022304;0;2600,8
26;2;ipanat4;8;ipanat4;6;3;0;1363;6;Gereiztheit;0;0;0;0;1541,37221332162;0;2394,5
26;2;ipanat4;8;ipanat4;7;3;0;1080;7;Furcht;0;0;0;0;1492,21353635974;0;2206,71428571429
26;2;ipanat4;8;ipanat4;8;2;0;1018;8;Bedauern;0;0;0;0;1444,03298710838;0;2058,125
26;2;ipanat4;8;ipanat4;9;6;0;1730;9;Begeisterung;0;0;0;0;1355,19011581401;0;2021,66666666667
26;2;ipanat4;8;ipanat4;10;1;0;1226;10;Wut;0;0;0;0;1302,22454540938;0;1942,1
26;2;ipanat4;8;ipanat4;11;1;0;1832;11;Schrecken;0;0;0;0;1235,84460629526;0;1932,09090909091
26;2;ipanat4;8;ipanat4;12;1;0;1211;12;Schuldgefühl;0;0;0;0;1196,57693594535;0;1872
26;2;ipanat5;9;ipanat5;1;5;0;12075;1;Freude;0;0;0;0;0;0;12075
26;2;ipanat5;9;ipanat5;2;4;0;2496;2;Ärger;0;0;0;0;6773,37585698594;0;7285,5
26;2;ipanat5;9;ipanat5;3;3;0;1545;3;Angst;0;0;0;0;5824,41044226796;0;5372
26;2;ipanat5;9;ipanat5;4;1;0;2456;4;Scham;0;0;0;0;4974,09308316602;0;4643
26;2;ipanat5;9;ipanat5;5;5;0;2098;5;Gute Laune;0;0;0;0;4455,51416785987;0;4134
26;2;ipanat5;9;ipanat5;6;3;0;1955;6;Gereiztheit;0;0;0;0;4083,21262814792;0;3770,83333333333
26;2;ipanat5;9;ipanat5;7;1;0;1879;7;Furcht;0;0;0;0;3795,41103865984;0;3500,57142857143
26;2;ipanat5;9;ipanat5;8;4;0;3874;8;Bedauern;0;0;0;0;3516,34728294657;0;3547,25
26;2;ipanat5;9;ipanat5;9;5;0;2616;9;Begeisterung;0;0;0;0;3303,85675301525;0;3443,77777777778
26;2;ipanat5;9;ipanat5;10;2;0;1709;10;Wut;0;0;0;0;3162,84443183663;0;3270,3
26;2;ipanat5;9;ipanat5;11;6;0;1883;11;Schrecken;0;0;0;0;3029,55279928183;0;3144,18181818182
26;2;ipanat5;9;ipanat5;12;5;0;2340;12;Schuldgefühl;0;0;0;0;2897,87881148619;0;3077,16666666667
26;2;ipanat6;10;ipanat6;1;6;0;8408;1;Freude;0;0;0;0;0;0;8408
26;2;ipanat6;10;ipanat6;2;1;0;1739;2;Ärger;0;0;0;0;4715,69512373309;0;5073,5
26;2;ipanat6;10;ipanat6;3;5;0;3038;3;Angst;0;0;0;0;3535,53065324005;0;4395
26;2;ipanat6;10;ipanat6;4;3;0;2003;4;Scham;0;0;0;0;3124,69742535177;0;3797
26;2;ipanat6;10;ipanat6;5;2;0;4989;5;Gute Laune;0;0;0;0;2758,07420132236;0;4035,4
26;2;ipanat6;10;ipanat6;6;1;0;2564;6;Gereiztheit;0;0;0;0;2538,97911898989;0;3790,16666666667
26;2;ipanat6;10;ipanat6;7;4;0;3233;7;Furcht;0;0;0;0;2327,30751851024;0;3710,57142857143
26;2;ipanat6;10;ipanat6;8;4;0;2588;8;Bedauern;0;0;0;0;2190,91655640804;0;3570,25
26;2;ipanat6;10;ipanat6;9;3;0;1589;9;Begeisterung;0;0;0;0;2153,19555802791;0;3350,11111111111
26;2;ipanat6;10;ipanat6;10;1;0;1735;10;Wut;0;0;0;0;2093,31566871528;0;3188,6
26;2;ipanat6;10;ipanat6;11;3;0;2828;11;Schrecken;0;0;0;0;1988,86765865313;0;3155,81818181818
26;2;ipanat6;10;ipanat6;12;4;0;4874;12;Schuldgefühl;0;0;0;0;1960,1039397301;0;3299
26;2;gefühlsfb;11;gefühlsfb;1;4;0;2291;1;...freudig;0;0;0;0;0;0;2291
26;2;gefühlsfb;11;gefühlsfb;2;1;0;1634;2;...verärgert;0;0;0;0;464,569155239562;0;1962,5
26;2;gefühlsfb;11;gefühlsfb;3;1;0;1140;3;...verängstigt;0;0;0;0;577,420412986355;0;1688,33333333333
26;2;gefühlsfb;11;gefühlsfb;4;1;0;1136;4;...beschämt;0;0;0;0;546,392029590476;0;1550,25
26;2;gefühlsfb;11;gefühlsfb;5;5;0;2373;5;...gut gelaunt;0;0;0;0;599,409459384818;0;1714,8
26;2;gefühlsfb;11;gefühlsfb;6;1;0;2522;6;...gereizt;0;0;0;0;629,308085651747;0;1849,33333333333
26;2;gefühlsfb;11;gefühlsfb;7;1;0;887;7;...furchtsam;0;0;0;0;679,942504572121;0;1711,85714285714
26;2;gefühlsfb;11;gefühlsfb;8;1;0;1504;8;...voller Bedauern;0;0;0;0;633,779465361797;0;1685,875
26;2;gefühlsfb;11;gefühlsfb;9;5;0;1919;9;...begeistert;0;0;0;0;597,917590010901;0;1711,77777777778
26;2;gefühlsfb;11;gefühlsfb;10;1;0;1525;10;...wütend;0;0;0;0;566,807913768951;0;1693,1
26;2;gefühlsfb;11;gefühlsfb;11;1;0;1013;11;...erschreckt;0;0;0;0;575,493543127825;0;1631,27272727273
26;2;gefühlsfb;11;gefühlsfb;12;1;0;821;12;...schuldig;0;0;0;0;596,486550179847;0;1563,75
26;2;frabo;12;frabo;1;7;0;3192;1;Das Verhältnis von Deutschen und Juden ist nach wie vor von der Vergangenheit geprägt.;0;0;0;0;0;0;3192
26;2;frabo;12;frabo;2;5;0;6788;2;Reparationsforderungen an Deutschland nützen oft gar nicht mehr den Opfern, sondern einer Holocaust-Industrie von findigen Anwälten.;0;0;0;0;2542,75598514683;0;4990
26;2;frabo;12;frabo;3;7;0;3787;3;Ich bedauere die Dinge, die die Deutschen den Juden in der Vergangenheit angetan haben.;0;0;0;0;1927,48722434158;0;4589
26;2;frabo;12;frabo;4;1;0;3237;4;Durch ihr Verhalten sind die Juden an ihren Verfolgungen mitschuldig.;0;0;0;0;1712,82826537475;0;4251
26;2;frabo;12;frabo;5;4;0;4291;5;Ich habe das Bedürfnis, mich persönlich - und wenn es auch nur im Kleinen ist - für eine Entschädigung der Juden einzusetzen.;0;0;0;0;1483,46064996683;0;4259
26;2;frabo;12;frabo;6;2;0;3923;6;Juden haben zu viel Kontrolle und Einfluss an der Wall Street.;0;0;0;0;1333,91918795705;0;4203
26;2;frabo;12;frabo;7;1;0;3043;7;Man kann für gewöhnlich am Aussehen erkennen, ob jemand Jude ist.;0;0;0;0;1294,22263853451;0;4037,28571428571
26;2;frabo;12;frabo;8;2;0;18921;8;So etwas wie Schuld für die Dinge, die Deutsche den Juden angetan haben, habe ich auch schon einmal empfunden.;0;0;0;0;5396,88277090184;0;5897,75
26;2;frabo;12;frabo;9;1;0;2653;9;Die Juden besitzen wieder zu viel Macht und Einfluss in der Welt.;0;0;0;0;5162,88419339854;0;5537,22222222222
26;2;frabo;12;frabo;10;4;0;4446;10;Heute sollte man nicht mehr soviel über den Holocaust reden, sondern einen Schlussstrich unter die Vergangenheit ziehen.;0;0;0;0;4879,83008470127;0;5428,1
26;2;frabo;12;frabo;11;1;0;4859;11;Es reizt mich nicht besonders, Juden einmal persönlich kennen zu lernen.;0;0;0;0;4632,59221759756;0;5376,36363636364
26;2;frabo;12;frabo;12;6;0;3657;12;Die Deutschen mussten während des 2. Weltkriegs auch mehr als genug leiden.;0;0;0;0;4444,80255126108;0;5233,08333333333
26;2;frabo;12;frabo;13;4;0;11130;13;Dass die Juden ebenso ein Volk von Tätern sind wie andere, halte ich für unbestreitbar.;0;0;0;0;4559,03588829582;0;5686,69230769231
26;2;frabo;12;frabo;14;6;0;4793;14;Sollte sich eine Möglichkeit ergeben, einmal in direkten Kontakt mit Vertretern des Judentums zu treten, werde ich sie wahrnehmen.;0;0;0;0;4386,68734059949;0;5622,85714285714
26;2;frabo;12;frabo;15;4;0;6408;15;Ich fühle mich schuldig für die negativen Dinge, die meine deutschen Vorfahren den Juden angetan haben.;0;0;0;0;4231,97596874084;0;5675,2
26;2;frabo;12;frabo;16;2;0;6128;16;Die deutschen Juden fühlen sich stärker mit Israel als mit Deutschland verbunden.;0;0;0;0;4090,04402584292;0;5703,5
26;2;frabo;12;frabo;17;3;0;5882;17;Bei der Politik, die Israel macht, kann ich gut verstehen, dass man etwas gegen Juden hat.;0;0;0;0;3960,4047299487;0;5714
26;2;frabo;12;frabo;18;5;0;11650;18;Ich kann mich leicht schuldig fühlen für die negativen Folgen, die durch Deutsche veranlasst wurden.;0;0;0;0;4088,97675328301;0;6043,77777777778
26;2;frabo;12;frabo;19;1;0;3774;19;Ich kann es mir nicht gut vorstellen, jüdische Freunde zu haben.;0;0;0;0;4007,74364411686;0;5924,31578947368
26;2;frabo;12;frabo;20;6;0;4264;20;Ich ärgere mich darüber, dass den Deutschen auch heute noch die Verbrechen an Juden vorgehalten werden.;0;0;0;0;3918,47835799884;0;5841,3
26;2;frabo;12;frabo;21;5;0;4917;21;Wir sollten uns lieber gegenwärtigen Problemen widmen als Ereignissen, die mehr als 60 Jahre vergangen sind.;0;0;0;0;3824,58251503164;0;5797,28571428571
26;2;frabo;12;frabo;22;2;0;7350;22;Die Juden sollten aufhören, sich ständig darüber zu beschweren, was ihnen in Nazi-Deutschland widerfahren ist.;0;0;0;0;3747,06210371418;0;5867,86363636364
26;2;frabo;12;frabo;23;5;0;4579;23;Ich bedauere die verletzenden Taten der Deutschen gegenüber den Juden.;0;0;0;0;3670,76228957437;0;5811,82608695652
26;2;frabo;12;frabo;24;6;0;2584;24;Juden haben viel zum deutschen kulturellen Leben beigetragen.;0;0;0;0;3650,03662479143;0;5677,33333333333
26;2;frabo;12;frabo;25;7;0;5684;25;Sollte die von mir präferierte Partei einen Kandidaten nominieren, der Jude ist, wäre ich damit einverstanden, dass ein Jude deutscher Kanzler wird.;0;0;0;0;3573,1853902832;0;5677,6
26;2;frabo;12;frabo;26;5;0;3514;26;Ich bedauere die Verbrechen am jüdischen Volk durch Deutsche zutiefst.;0;0;0;0;3526,61204077708;0;5594,38461538462
26;2;frabo;12;frabo;27;5;0;5392;27;Die Juden hierzulande interessieren sich mehr für deutsche als für israelische Angelegenheiten.;0;0;0;0;3458,34695208934;0;5586,88888888889
26;2;frabo;12;frabo;28;6;0;6779;28;Es macht mich wütend, dass die Vertreibung der Deutschen und Bombardierung deutscher Städte immer als kleineres Verbrechen angesehen wird.;0;0;0;0;3401,16880217661;0;5629,46428571429
26;2;frabo;12;frabo;29;4;0;4652;29;Ich würde gerne meinen Teil dazu beitragen, die gesellschaftliche Isolierung von Juden zu durchbrechen.;0;0;0;0;3344,8100485803;0;5595,75862068965
26;2;frabo;12;frabo;30;7;0;2647;30;Juden sind warme und freundliche Menschen.;0;0;0;0;3330,43673985274;0;5497,46666666667
26;2;frabo;12;frabo;31;3;0;5258;31;Ich bin es leid, immer wieder von den deutschen Verbrechen an den Juden zu hören.;0;0;0;0;3274,74147547296;0;5489,74193548387
26;2;frabo;12;frabo;32;1;0;6262;32;Ich sehe keine Notwendigkeit, den Schaden auszugleichen, der dem jüdischen Volk zugefügt wurde.;0;0;0;0;3224,38139853613;0;5513,875
26;2;frabo;12;frabo;33;7;0;9193;33;Bei der Auseinandersetzung mit der Verfolgung der Juden überkommt mich ein intensives Gefühl des Bedauerns.;0;0;0;0;3237,57952429533;0;5625,36363636364
26;2;frabo;12;frabo;34;4;0;7744;34;Was der Staat Israel heute mit den Palästinensern macht, ist im Prinzip auch nichts anderes als das, was die Nazis im Dritten Reich mit den Juden gemacht haben.;0;0;0;0;3208,78566401862;0;5687,67647058824
26;2;frabo;12;frabo;35;1;0;3576;35;Juden sorgen mit ihren Ideen immer für Unfrieden.;0;0;0;0;3181,33273906372;0;5627,34285714286
26;2;frabo;12;frabo;36;1;0;4443;36;Wenn ich an den Völkermord an den Juden denke, so überkommt mich keinerlei Gefühl von Schuld.;0;0;0;0;3141,76273037419;0;5594,44444444444
26;2;frabo;12;frabo;37;3;0;6275;37;Viele Juden versuchen, aus der Vergangenheit des Dritten Reiches heute ihren Vorteil zu ziehen.;0;0;0;0;3099,83957930365;0;5612,83783783784
26;2;frabo;12;frabo;38;1;0;4701;38;Ich empfinde kein großes Bedauern, wenn ich an die Diskriminierung und Verfolgung der Juden durch Deutsche denke.;0;0;0;0;3061,23876644836;0;5588,84210526316
26;2;frabo;12;frabo;39;1;0;2842;39;Juden haben zu viel Einfluss auf die öffentliche Meinung in diesem Land.;0;0;0;0;3052,54613067387;0;5518,41025641026
26;2;frabo;12;frabo;40;4;0;6035;40;Ich denke nicht, dass ich dafür verantwortlich bin, für den durch Deutsche an Juden angerichteten Schaden Wiedergutmachung zu leisten.;0;0;0;0;3014,26366726092;0;5531,325
26;2;frabo;12;frabo;41;1;0;6070;41;Juden werden in Deutschland als unantastbare Moralinstitution gesehen.;0;0;0;0;2977,53558414976;0;5544,46341463415
26;2;frabo;12;frabo;42;2;0;4086;42;Durch die israelische Politik werden mir die Juden immer unsympathischer.;0;0;0;0;2949,59772420086;0;5509,7380952381
26;2;frabo;12;frabo;43;2;0;5098;43;Ich möchte das jüdische Volk für das Leid, das ihnen durch Deutsche widerfahren ist, entschädigen.;0;0;0;0;2914,94826328532;0;5500,16279069767
26;2;frabo;12;frabo;44;5;0;4526;44;Israel führt einen Vernichtungskrieg gegen die Palästinenser.;0;0;0;0;2884,59503819083;0;5478,02272727273
26;2;frabo;12;frabo;45;3;0;4247;45;Die Juden nutzen die Erinnerung an den Holocaust heute für ihren eigenen Vorteil aus.;0;0;0;0;2857,52574155271;0;5450,66666666667
26;2;frabo;12;frabo;46;3;0;23458;46;Ich glaube, dass ich den Schaden, der den Juden durch die Deutschen zugefügt wurde, wieder reparieren sollte.;0;0;0;0;3877,2693232262;0;5842,13043478261
26;2;frabo;12;frabo;47;1;0;3083;47;Manchmal habe ich das Gefühl, dass die Juden unser schlechtes Gewissen ausnutzen.;0;0;0;0;3855,95420291607;0;5783,42553191489
26;2;frabo;12;frabo;48;7;0;4906;48;Oft wird zu viel auf jüdisches Leid im 2. Weltkrieg geschaut und vergessen, dass es auch andere Opfer gab.;0;0;0;0;3816,81455125942;0;5765,14583333333
26;2;frabo;12;frabo;49;6;0;3156;49;Ich habe selber persönlichen Kontakt mit jüdischen Menschen.;0;0;0;0;3795,19475919275;0;5711,89795918367
26;2;mc2;13;mc2;1;1;0;12823;1;Bitte erinnern Sie sich kurz an den einleitenden Text. Wurde dort auf heute noch anhaltende Folgen für die Opfer hingewiesen?;0;0;0;0;0;0;12823
